"All Inlinks"
"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","http://www.iberogast.pl/static/media/images/iberogast/Ibero_logo.png","16079","Iberogast logo","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/faq/","http://www.iberogast.pl/static/media/images/iberogast/Ibero_logo.png","16079","Iberogast logo","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/warunki-ogolne/","http://www.iberogast.pl/static/media/images/iberogast/Ibero_logo.png","16079","Iberogast logo","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/polityka-prywatnosci/","http://www.iberogast.pl/static/media/images/iberogast/Ibero_logo.png","16079","Iberogast logo","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/mapa-strony/","http://www.iberogast.pl/static/media/images/iberogast/Ibero_logo.png","16079","Iberogast logo","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/dla-profesjonalistow/","http://www.iberogast.pl/static/media/images/iberogast/Ibero_logo.png","16079","Iberogast logo","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/imprint/","http://www.iberogast.pl/static/media/images/iberogast/Ibero_logo.png","16079","Iberogast logo","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/ulotka/","http://www.iberogast.pl/static/media/images/iberogast/Ibero_logo.png","16079","Iberogast logo","","200","OK","true"
"IMG","http://www.iberogast.pl/","http://www.iberogast.pl/static/media/images/iberogast/stomach-graphic_PL_0525b.png","35618","Jeden preparat na wiele objawów","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/iberogast/","http://www.iberogast.pl/static/media/images/iberogast/stomach-graphic_PL_0525b.png","35618","Jak działa Iberogast","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/iberogast/","http://www.iberogast.pl/static/media/images/iberogast/stomach-graphic_PL_0525b.png","35618","Jak działa Iberogast","","200","OK","true"
"AHREF","http://www.iberogast.pl/","http://www.iberogast.pl/pl/faq/","37796","","FAQ","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/iberogast/","http://www.iberogast.pl/pl/faq/","37796","","FAQ","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/iberogast/","http://www.iberogast.pl/pl/faq/","37796","Lek Iberogast skuteczny i naturalny preparat na wiele dolegliwości trawiennych","FAQ","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/iberogast/","http://www.iberogast.pl/pl/faq/","37796","","ZAPOZNAJ SIĘ Z FAQ","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/pl/faq/","37796","","FAQ","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/pl/faq/","37796","","Często zadawane pytania","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/pl/faq/","37796","","Często zadawane pytania","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/pl/faq/","37796","","Często zadawane pytania","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/pl/faq/","37796","","Często zadawane pytania","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/pl/faq/","37796","","Często zadawane pytania","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/pl/faq/","37796","","Często zadawane pytania","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/pl/faq/","37796","","Często zadawane pytania","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/pl/faq/","37796","","Często zadawane pytania","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/pl/faq/","37796","","Często zadawane pytania","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/pl/faq/","37796","","Często zadawane pytania","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/pl/faq/","37796","","FAQ","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/zespol-jelita-drazliwego-i-dyspepsja-czynnosciowa/","http://www.iberogast.pl/pl/faq/","37796","","FAQ","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/uczucie-ciezkosci/","http://www.iberogast.pl/pl/faq/","37796","","FAQ","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/uczucie-ciezkosci/","http://www.iberogast.pl/pl/faq/","37796","","Czy Iberogast® jest odpowiedni dla mnie","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","http://www.iberogast.pl/pl/faq/","37796","","FAQ","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","http://www.iberogast.pl/pl/faq/","37796","","","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","http://www.iberogast.pl/pl/faq/","37796","","Czy Iberogast jest odpowiedni dla mnie.","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/historia/","http://www.iberogast.pl/pl/faq/","37796","","FAQ","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","http://www.iberogast.pl/pl/faq/","37796","","FAQ","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","http://www.iberogast.pl/pl/faq/","37796","","Czy Iberogast® jest odpowiedni dla mnie","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/faq/","http://www.iberogast.pl/pl/faq/","37796","","Do góry","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/faq/","http://www.iberogast.pl/pl/faq/","37796","","FAQ","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/faq/","http://www.iberogast.pl/pl/faq/","37796","","Dlaczego mogę kupić Iberogast® wyłącznie w postaci płynnego roztworu?","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/faq/","http://www.iberogast.pl/pl/faq/","37796","","Dlaczego Iberogast® zaczyna działać tak szybko?","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/faq/","http://www.iberogast.pl/pl/faq/","37796","","Jaki smak ma Iberogast®?","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/faq/","http://www.iberogast.pl/pl/faq/","37796","","Dlaczego Iberogast® ma lekko gorzki smak?","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/faq/","http://www.iberogast.pl/pl/faq/","37796","","Przez jak długi czas można przyjmować Iberogast®?","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/faq/","http://www.iberogast.pl/pl/faq/","37796","","Czy przed przyjęciem leku Iberogast® należy go rozcieńczyć?","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/faq/","http://www.iberogast.pl/pl/faq/","37796","","Co zrobić w przypadku nieumyślnego przedawkowania leku Iberogast®?","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/faq/","http://www.iberogast.pl/pl/faq/","37796","","Czy lek Iberogast® jest wskazany dla dzieci?","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/faq/","http://www.iberogast.pl/pl/faq/","37796","","Czy Iberogast® można przyjmować w czasie ciąży i karmienia piersią?","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/faq/","http://www.iberogast.pl/pl/faq/","37796","","Jak długo Iberogast® jest przydatny do użycia po otwarciu butelki?","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/faq/","http://www.iberogast.pl/pl/faq/","37796","","Dlaczego Iberogast® zawiera alkohol?","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/faq/","http://www.iberogast.pl/pl/faq/","37796","","Jak wytwarza się Iberogast®?","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/warunki-ogolne/","http://www.iberogast.pl/pl/faq/","37796","","FAQ","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/polityka-prywatnosci/","http://www.iberogast.pl/pl/faq/","37796","","FAQ","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/mapa-strony/","http://www.iberogast.pl/pl/faq/","37796","","FAQ","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/mapa-strony/","http://www.iberogast.pl/pl/faq/","37796","","Często zadawane pytania","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/dla-profesjonalistow/","http://www.iberogast.pl/pl/faq/","37796","","FAQ","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/imprint/","http://www.iberogast.pl/pl/faq/","37796","","FAQ","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/ulotka/","http://www.iberogast.pl/pl/faq/","37796","","FAQ","200","OK","true"
"AHREF","http://www.iberogast.pl/","http://www.iberogast.pl/pl/warunki-ogolne/","26575","","Warunki ogólne","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/iberogast/","http://www.iberogast.pl/pl/warunki-ogolne/","26575","","Warunki ogólne","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/pl/warunki-ogolne/","26575","","Warunki ogólne","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/pl/warunki-ogolne/","26575","","Warunki ogólne","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/zespol-jelita-drazliwego-i-dyspepsja-czynnosciowa/","http://www.iberogast.pl/pl/warunki-ogolne/","26575","","Warunki ogólne","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/uczucie-ciezkosci/","http://www.iberogast.pl/pl/warunki-ogolne/","26575","","Warunki ogólne","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","http://www.iberogast.pl/pl/warunki-ogolne/","26575","","Warunki ogólne","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/historia/","http://www.iberogast.pl/pl/warunki-ogolne/","26575","","Warunki ogólne","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","http://www.iberogast.pl/pl/warunki-ogolne/","26575","","Warunki ogólne","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/faq/","http://www.iberogast.pl/pl/warunki-ogolne/","26575","","Warunki ogólne","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/warunki-ogolne/","http://www.iberogast.pl/pl/warunki-ogolne/","26575","","Do góry","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/warunki-ogolne/","http://www.iberogast.pl/pl/warunki-ogolne/","26575","","Warunki ogólne","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/polityka-prywatnosci/","http://www.iberogast.pl/pl/warunki-ogolne/","26575","","Warunki ogólne","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/mapa-strony/","http://www.iberogast.pl/pl/warunki-ogolne/","26575","","Warunki ogólne","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/mapa-strony/","http://www.iberogast.pl/pl/warunki-ogolne/","26575","","Warunki ogólne","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/dla-profesjonalistow/","http://www.iberogast.pl/pl/warunki-ogolne/","26575","","Warunki ogólne","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/imprint/","http://www.iberogast.pl/pl/warunki-ogolne/","26575","","Warunki ogólne","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/ulotka/","http://www.iberogast.pl/pl/warunki-ogolne/","26575","","Warunki ogólne","200","OK","true"
"CSS","http://www.iberogast.pl/","http://www.iberogast.pl/static/css/cookie_manager.css","3831","","","200","OK","true"
"CSS","http://www.iberogast.pl/pl/iberogast/","http://www.iberogast.pl/static/css/cookie_manager.css","3831","","","200","OK","true"
"CSS","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/static/css/cookie_manager.css","3831","","","200","OK","true"
"CSS","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/static/css/cookie_manager.css","3831","","","200","OK","true"
"CSS","http://www.iberogast.pl/pl/zespol-jelita-drazliwego-i-dyspepsja-czynnosciowa/","http://www.iberogast.pl/static/css/cookie_manager.css","3831","","","200","OK","true"
"CSS","http://www.iberogast.pl/pl/twoje-dolegliwosci/uczucie-ciezkosci/","http://www.iberogast.pl/static/css/cookie_manager.css","3831","","","200","OK","true"
"CSS","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","http://www.iberogast.pl/static/css/cookie_manager.css","3831","","","200","OK","true"
"CSS","http://www.iberogast.pl/pl/historia/","http://www.iberogast.pl/static/css/cookie_manager.css","3831","","","200","OK","true"
"CSS","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","http://www.iberogast.pl/static/css/cookie_manager.css","3831","","","200","OK","true"
"CSS","http://www.iberogast.pl/pl/faq/","http://www.iberogast.pl/static/css/cookie_manager.css","3831","","","200","OK","true"
"CSS","http://www.iberogast.pl/pl/warunki-ogolne/","http://www.iberogast.pl/static/css/cookie_manager.css","3831","","","200","OK","true"
"CSS","http://www.iberogast.pl/pl/polityka-prywatnosci/","http://www.iberogast.pl/static/css/cookie_manager.css","3831","","","200","OK","true"
"CSS","http://www.iberogast.pl/pl/mapa-strony/","http://www.iberogast.pl/static/css/cookie_manager.css","3831","","","200","OK","true"
"CSS","http://www.iberogast.pl/pl/dla-profesjonalistow/","http://www.iberogast.pl/static/css/cookie_manager.css","3831","","","200","OK","true"
"CSS","http://www.iberogast.pl/pl/imprint/","http://www.iberogast.pl/static/css/cookie_manager.css","3831","","","200","OK","true"
"CSS","http://www.iberogast.pl/pl/ulotka/","http://www.iberogast.pl/static/css/cookie_manager.css","3831","","","200","OK","true"
"AHREF","http://www.iberogast.pl/","http://www.iberogast.pl/pl/polityka-prywatnosci/","45712","","Polityka prywatności","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/iberogast/","http://www.iberogast.pl/pl/polityka-prywatnosci/","45712","","Polityka prywatności","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/pl/polityka-prywatnosci/","45712","","Polityka prywatności","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/pl/polityka-prywatnosci/","45712","","Polityka prywatności","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/zespol-jelita-drazliwego-i-dyspepsja-czynnosciowa/","http://www.iberogast.pl/pl/polityka-prywatnosci/","45712","","Polityka prywatności","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/uczucie-ciezkosci/","http://www.iberogast.pl/pl/polityka-prywatnosci/","45712","","Polityka prywatności","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","http://www.iberogast.pl/pl/polityka-prywatnosci/","45712","","Polityka prywatności","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/historia/","http://www.iberogast.pl/pl/polityka-prywatnosci/","45712","","Polityka prywatności","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","http://www.iberogast.pl/pl/polityka-prywatnosci/","45712","","Polityka prywatności","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/faq/","http://www.iberogast.pl/pl/polityka-prywatnosci/","45712","","Polityka prywatności","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/warunki-ogolne/","http://www.iberogast.pl/pl/polityka-prywatnosci/","45712","","Polityka prywatności","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/polityka-prywatnosci/","http://www.iberogast.pl/pl/polityka-prywatnosci/","45712","","Do góry","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/polityka-prywatnosci/","http://www.iberogast.pl/pl/polityka-prywatnosci/","45712","","Polityka prywatności","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/mapa-strony/","http://www.iberogast.pl/pl/polityka-prywatnosci/","45712","","Polityka prywatności","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/mapa-strony/","http://www.iberogast.pl/pl/polityka-prywatnosci/","45712","","Polityka prywatności","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/dla-profesjonalistow/","http://www.iberogast.pl/pl/polityka-prywatnosci/","45712","","Polityka prywatności","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/imprint/","http://www.iberogast.pl/pl/polityka-prywatnosci/","45712","","Polityka prywatności","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/ulotka/","http://www.iberogast.pl/pl/polityka-prywatnosci/","45712","","Polityka prywatności","200","OK","true"
"AHREF","http://www.iberogast.pl/","http://www.iberogast.pl/pl/mapa-strony/","23077","","Mapa strony","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/iberogast/","http://www.iberogast.pl/pl/mapa-strony/","23077","","Mapa strony","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/pl/mapa-strony/","23077","","Mapa strony","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/pl/mapa-strony/","23077","","Mapa strony","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/zespol-jelita-drazliwego-i-dyspepsja-czynnosciowa/","http://www.iberogast.pl/pl/mapa-strony/","23077","","Mapa strony","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/uczucie-ciezkosci/","http://www.iberogast.pl/pl/mapa-strony/","23077","","Mapa strony","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","http://www.iberogast.pl/pl/mapa-strony/","23077","","Mapa strony","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/historia/","http://www.iberogast.pl/pl/mapa-strony/","23077","","Mapa strony","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","http://www.iberogast.pl/pl/mapa-strony/","23077","","Mapa strony","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/faq/","http://www.iberogast.pl/pl/mapa-strony/","23077","","Mapa strony","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/warunki-ogolne/","http://www.iberogast.pl/pl/mapa-strony/","23077","","Mapa strony","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/polityka-prywatnosci/","http://www.iberogast.pl/pl/mapa-strony/","23077","","Mapa strony","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/mapa-strony/","http://www.iberogast.pl/pl/mapa-strony/","23077","","Do góry","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/mapa-strony/","http://www.iberogast.pl/pl/mapa-strony/","23077","","Mapa strony","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/dla-profesjonalistow/","http://www.iberogast.pl/pl/mapa-strony/","23077","","Mapa strony","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/imprint/","http://www.iberogast.pl/pl/mapa-strony/","23077","","Mapa strony","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/ulotka/","http://www.iberogast.pl/pl/mapa-strony/","23077","","Mapa strony","200","OK","true"
"AHREF","http://www.iberogast.pl/","http://www.iberogast.pl/pl/dla-profesjonalistow/","23974","","Dla profesjonalistów","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/iberogast/","http://www.iberogast.pl/pl/dla-profesjonalistow/","23974","","Dla profesjonalistów","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/pl/dla-profesjonalistow/","23974","","Dla profesjonalistów","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/pl/dla-profesjonalistow/","23974","","Dla profesjonalistów","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/zespol-jelita-drazliwego-i-dyspepsja-czynnosciowa/","http://www.iberogast.pl/pl/dla-profesjonalistow/","23974","","Dla profesjonalistów","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/uczucie-ciezkosci/","http://www.iberogast.pl/pl/dla-profesjonalistow/","23974","","Dla profesjonalistów","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","http://www.iberogast.pl/pl/dla-profesjonalistow/","23974","","Dla profesjonalistów","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/historia/","http://www.iberogast.pl/pl/dla-profesjonalistow/","23974","","Dla profesjonalistów","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","http://www.iberogast.pl/pl/dla-profesjonalistow/","23974","","Dla profesjonalistów","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/faq/","http://www.iberogast.pl/pl/dla-profesjonalistow/","23974","","Dla profesjonalistów","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/warunki-ogolne/","http://www.iberogast.pl/pl/dla-profesjonalistow/","23974","","Dla profesjonalistów","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/polityka-prywatnosci/","http://www.iberogast.pl/pl/dla-profesjonalistow/","23974","","Dla profesjonalistów","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/mapa-strony/","http://www.iberogast.pl/pl/dla-profesjonalistow/","23974","","Dla profesjonalistów","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/mapa-strony/","http://www.iberogast.pl/pl/dla-profesjonalistow/","23974","","Dla profesjonalistów","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/dla-profesjonalistow/","http://www.iberogast.pl/pl/dla-profesjonalistow/","23974","","Do góry","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/dla-profesjonalistow/","http://www.iberogast.pl/pl/dla-profesjonalistow/","23974","","Dla profesjonalistów","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/imprint/","http://www.iberogast.pl/pl/dla-profesjonalistow/","23974","","Dla profesjonalistów","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/ulotka/","http://www.iberogast.pl/pl/dla-profesjonalistow/","23974","","Dla profesjonalistów","200","OK","true"
"IMG","http://www.iberogast.pl/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-IberogastProduct.png","54055","Iberogast natuarlny i skuteczny lek na dolegliwości trawienne.","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/iberogast/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-IberogastProduct.png","54055","Skuteczny i naturalny lek na wiele dolegliwości trawiennych","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/static/media/images/iberogast/HERB-ChamomileFlowers.png","56994","Kwiat rumianku","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/static/media/images/iberogast/HERB-ChamomileFlowers.png","56994","Kwiat rumianku","","200","OK","true"
"AHREF","http://www.iberogast.pl/","http://www.iberogast.pl/pl/imprint/","23116","","Podpis wydawcy","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/iberogast/","http://www.iberogast.pl/pl/imprint/","23116","","Podpis wydawcy","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/pl/imprint/","23116","","Podpis wydawcy","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/pl/imprint/","23116","","Podpis wydawcy","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/zespol-jelita-drazliwego-i-dyspepsja-czynnosciowa/","http://www.iberogast.pl/pl/imprint/","23116","","Podpis wydawcy","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/uczucie-ciezkosci/","http://www.iberogast.pl/pl/imprint/","23116","","Podpis wydawcy","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","http://www.iberogast.pl/pl/imprint/","23116","","Podpis wydawcy","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/historia/","http://www.iberogast.pl/pl/imprint/","23116","","Podpis wydawcy","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","http://www.iberogast.pl/pl/imprint/","23116","","Podpis wydawcy","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/faq/","http://www.iberogast.pl/pl/imprint/","23116","","Podpis wydawcy","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/warunki-ogolne/","http://www.iberogast.pl/pl/imprint/","23116","","Podpis wydawcy","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/polityka-prywatnosci/","http://www.iberogast.pl/pl/imprint/","23116","","Podpis wydawcy","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/mapa-strony/","http://www.iberogast.pl/pl/imprint/","23116","","Podpis wydawcy","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/mapa-strony/","http://www.iberogast.pl/pl/imprint/","23116","","Podpis wydawcy","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/dla-profesjonalistow/","http://www.iberogast.pl/pl/imprint/","23116","","Podpis wydawcy","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/imprint/","http://www.iberogast.pl/pl/imprint/","23116","","Do góry","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/imprint/","http://www.iberogast.pl/pl/imprint/","23116","","Podpis wydawcy","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/ulotka/","http://www.iberogast.pl/pl/imprint/","23116","","Podpis wydawcy","200","OK","true"
"JS","http://www.iberogast.pl/","http://s1.bayer.com/cookieconsent-bayer/3.0.4a/cookieConsent.bayer.min.js?26219","3501","","","200","OK","true"
"JS","http://www.iberogast.pl/pl/iberogast/","http://s1.bayer.com/cookieconsent-bayer/3.0.4a/cookieConsent.bayer.min.js?26219","3501","","","200","OK","true"
"JS","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://s1.bayer.com/cookieconsent-bayer/3.0.4a/cookieConsent.bayer.min.js?26219","3501","","","200","OK","true"
"JS","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://s1.bayer.com/cookieconsent-bayer/3.0.4a/cookieConsent.bayer.min.js?26219","3501","","","200","OK","true"
"JS","http://www.iberogast.pl/pl/zespol-jelita-drazliwego-i-dyspepsja-czynnosciowa/","http://s1.bayer.com/cookieconsent-bayer/3.0.4a/cookieConsent.bayer.min.js?26219","3501","","","200","OK","true"
"JS","http://www.iberogast.pl/pl/twoje-dolegliwosci/uczucie-ciezkosci/","http://s1.bayer.com/cookieconsent-bayer/3.0.4a/cookieConsent.bayer.min.js?26219","3501","","","200","OK","true"
"JS","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","http://s1.bayer.com/cookieconsent-bayer/3.0.4a/cookieConsent.bayer.min.js?26219","3501","","","200","OK","true"
"JS","http://www.iberogast.pl/pl/historia/","http://s1.bayer.com/cookieconsent-bayer/3.0.4a/cookieConsent.bayer.min.js?26219","3501","","","200","OK","true"
"JS","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","http://s1.bayer.com/cookieconsent-bayer/3.0.4a/cookieConsent.bayer.min.js?26219","3501","","","200","OK","true"
"JS","http://www.iberogast.pl/pl/faq/","http://s1.bayer.com/cookieconsent-bayer/3.0.4a/cookieConsent.bayer.min.js?26219","3501","","","200","OK","true"
